State,level_1,Date,Total,Category,lag_1,lag_7,lag_30,rolling_mean_4,month,week_of_year
Maine,131,2022-04-10,42469419.0,Beverages,42883243.0,0.0,31746175.0,10720810.75,4,14
Maine,132,2022-04-17,0.0,Beverages,42469419.0,0.0,0.0,21338165.5,4,15
Maine,133,2022-04-24,0.0,Beverages,0.0,42524511.0,0.0,21338165.5,4,16
Maine,134,2022-05-01,44706505.0,Beverages,0.0,0.0,43463387.0,21338165.5,5,17
Maine,135,2022-05-08,46270969.0,Beverages,44706505.0,0.0,43838076.0,21793981.0,5,18
Maine,136,2022-05-15,0.0,Beverages,46270969.0,0.0,0.0,22744368.5,5,19
Maine,137,2022-05-22,0.0,Beverages,0.0,42883243.0,0.0,22744368.5,5,20
Maine,138,2022-05-29,0.0,Beverages,0.0,42469419.0,0.0,22744368.5,5,21
Maine,139,2022-06-05,50254515.0,Beverages,0.0,0.0,41105433.0,11567742.25,6,22
Maine,140,2022-06-12,52791108.0,Beverages,50254515.0,0.0,0.0,12563628.75,6,23
Maine,141,2022-06-19,0.0,Beverages,52791108.0,44706505.0,0.0,25761405.75,6,24
Maine,142,2022-06-26,0.0,Beverages,0.0,46270969.0,0.0,25761405.75,6,25
Maine,143,2022-07-03,60165439.0,Beverages,0.0,0.0,40174636.0,25761405.75,7,26
Maine,144,2022-07-10,54669440.0,Beverages,60165439.0,0.0,41096061.0,28239136.75,7,27
Maine,145,2022-07-17,0.0,Beverages,54669440.0,0.0,0.0,28708719.75,7,28
Maine,146,2022-07-24,0.0,Beverages,0.0,50254515.0,0.0,28708719.75,7,29
Maine,147,2022-07-31,0.0,Beverages,0.0,52791108.0,40280283.0,28708719.75,7,30
Maine,148,2022-08-07,56130667.0,Beverages,0.0,0.0,39650663.0,13667360.0,8,31
Maine,149,2022-08-14,0.0,Beverages,56130667.0,0.0,0.0,14032666.75,8,32
Maine,150,2022-08-21,0.0,Beverages,0.0,60165439.0,0.0,14032666.75,8,33
Maine,151,2022-08-28,0.0,Beverages,0.0,54669440.0,0.0,14032666.75,8,34
Maine,152,2022-09-04,50340572.0,Beverages,0.0,0.0,40438798.0,14032666.75,9,35
Maine,153,2022-09-11,48100551.0,Beverages,50340572.0,0.0,0.0,12585143.0,9,36
Maine,154,2022-09-18,0.0,Beverages,48100551.0,0.0,0.0,24610280.75,9,37
Maine,155,2022-09-25,0.0,Beverages,0.0,56130667.0,0.0,24610280.75,9,38
Maine,156,2022-10-02,45716879.0,Beverages,0.0,0.0,42524511.0,24610280.75,10,39
Maine,157,2022-10-09,46496664.0,Beverages,45716879.0,0.0,0.0,23454357.5,10,40
Maine,158,2022-10-16,0.0,Beverages,46496664.0,0.0,0.0,23053385.75,10,41
Maine,159,2022-10-23,0.0,Beverages,0.0,50340572.0,0.0,23053385.75,10,42
Maine,160,2022-10-30,0.0,Beverages,0.0,48100551.0,42883243.0,23053385.75,10,43
Maine,161,2022-11-06,43840591.0,Beverages,0.0,0.0,42469419.0,11624166.0,11,44
Maine,162,2022-11-13,0.0,Beverages,43840591.0,0.0,0.0,10960147.75,11,45
Maine,163,2022-11-20,0.0,Beverages,0.0,45716879.0,0.0,10960147.75,11,46
Maine,164,2022-11-27,0.0,Beverages,0.0,46496664.0,44706505.0,10960147.75,11,47
Maine,165,2022-12-04,42473739.0,Beverages,0.0,0.0,46270969.0,10960147.75,12,48
Maine,166,2022-12-11,44077650.0,Beverages,42473739.0,0.0,0.0,10618434.75,12,49
Maine,167,2022-12-18,0.0,Beverages,44077650.0,0.0,0.0,21637847.25,12,50
Maine,168,2022-12-25,0.0,Beverages,0.0,43840591.0,0.0,21637847.25,12,51
Maine,169,2023-01-01,42599536.0,Beverages,0.0,0.0,50254515.0,21637847.25,1,52
Maine,170,2023-01-08,42122441.0,Beverages,42599536.0,0.0,52791108.0,21669296.5,1,1
Maine,171,2023-01-15,0.0,Beverages,42122441.0,0.0,0.0,21180494.25,1,2
Maine,172,2023-01-22,0.0,Beverages,0.0,42473739.0,0.0,21180494.25,1,3
Maine,173,2023-01-29,0.0,Beverages,0.0,44077650.0,60165439.0,21180494.25,1,4
Maine,174,2023-02-05,42648132.0,Beverages,0.0,0.0,54669440.0,10530610.25,2,5
Maine,175,2023-02-12,46050376.0,Beverages,42648132.0,0.0,0.0,10662033.0,2,6
Maine,176,2023-02-19,0.0,Beverages,46050376.0,42599536.0,0.0,22174627.0,2,7
Maine,177,2023-02-26,0.0,Beverages,0.0,42122441.0,0.0,22174627.0,2,8
Maine,178,2023-03-05,46290151.0,Beverages,0.0,0.0,56130667.0,22174627.0,3,9
Maine,179,2023-03-12,48906544.0,Beverages,46290151.0,0.0,0.0,23085131.75,3,10
Maine,180,2023-03-19,0.0,Beverages,48906544.0,0.0,0.0,23799173.75,3,11
Maine,181,2023-03-26,0.0,Beverages,0.0,42648132.0,0.0,23799173.75,3,12
Maine,182,2023-04-02,44473895.0,Beverages,0.0,46050376.0,50340572.0,23799173.75,4,13
Maine,183,2023-04-09,45983215.0,Beverages,44473895.0,0.0,48100551.0,23345109.75,4,14
Maine,184,2023-04-16,0.0,Beverages,45983215.0,0.0,0.0,22614277.5,4,15
Maine,185,2023-04-23,0.0,Beverages,0.0,46290151.0,0.0,22614277.5,4,16
Maine,186,2023-04-30,0.0,Beverages,0.0,48906544.0,45716879.0,22614277.5,4,17
Maine,187,2023-05-07,49205689.0,Beverages,0.0,0.0,46496664.0,11495803.75,5,18
Maryland,30,2020-05-03,95277517.0,Beverages,0.0,0.0,97008034.0,47570806.5,5,18
Maryland,31,2020-05-10,96078169.0,Beverages,95277517.0,0.0,0.0,47704361.75,5,19
Maryland,32,2020-05-17,0.0,Beverages,96078169.0,0.0,0.0,47838921.5,5,20
Maryland,33,2020-05-24,0.0,Beverages,0.0,94743296.0,0.0,47838921.5,5,21
Maryland,34,2020-05-31,0.0,Beverages,0.0,95539930.0,88673878.0,47838921.5,5,22
Maryland,35,2020-06-07,104723816.0,Beverages,0.0,0.0,88525553.0,24019542.25,6,23
Maryland,36,2020-06-14,0.0,Beverages,104723816.0,0.0,0.0,26180954.0,6,24
Maryland,37,2020-06-21,0.0,Beverages,0.0,95277517.0,0.0,26180954.0,6,25
Maryland,38,2020-06-28,0.0,Beverages,0.0,96078169.0,89261853.0,26180954.0,6,26
Maryland,39,2020-07-05,115323226.0,Beverages,0.0,0.0,87415041.0,26180954.0,7,27
Maryland,40,2020-07-12,106991408.0,Beverages,115323226.0,0.0,0.0,28830806.5,7,28
Maryland,41,2020-07-19,0.0,Beverages,106991408.0,0.0,0.0,55578658.5,7,29
Maryland,42,2020-07-26,0.0,Beverages,0.0,104723816.0,0.0,55578658.5,7,30
Maryland,43,2020-08-02,107791835.0,Beverages,0.0,0.0,88313854.0,55578658.5,8,31
Maryland,44,2020-08-09,105563907.0,Beverages,107791835.0,0.0,89531136.0,53695810.75,8,32
Maryland,45,2020-08-16,0.0,Beverages,105563907.0,0.0,0.0,53338935.5,8,33
Maryland,46,2020-08-23,0.0,Beverages,0.0,115323226.0,0.0,53338935.5,8,34
Maryland,47,2020-08-30,0.0,Beverages,0.0,106991408.0,87410693.0,53338935.5,8,35
Maryland,48,2020-09-06,103513800.0,Beverages,0.0,0.0,88660395.0,26390976.75,9,36
Maryland,49,2020-09-13,0.0,Beverages,103513800.0,0.0,0.0,25878450.0,9,37
Maryland,50,2020-09-20,0.0,Beverages,0.0,107791835.0,0.0,25878450.0,9,38
Maryland,51,2020-09-27,0.0,Beverages,0.0,105563907.0,90814110.0,25878450.0,9,39
Maryland,52,2020-10-04,98860220.0,Beverages,0.0,0.0,95686987.0,25878450.0,10,40
Maryland,53,2020-10-11,97253304.0,Beverages,98860220.0,0.0,0.0,24715055.0,10,41
Maryland,54,2020-10-18,0.0,Beverages,97253304.0,0.0,0.0,49028381.0,10,42
Maryland,55,2020-10-25,0.0,Beverages,0.0,103513800.0,0.0,49028381.0,10,43
Maryland,56,2020-11-01,92795122.0,Beverages,0.0,0.0,94743296.0,49028381.0,11,44
Maryland,57,2020-11-08,94532177.0,Beverages,92795122.0,0.0,95539930.0,47512106.5,11,45
Maryland,58,2020-11-15,0.0,Beverages,94532177.0,0.0,0.0,46831824.75,11,46
Maryland,59,2020-11-22,0.0,Beverages,0.0,98860220.0,0.0,46831824.75,11,47
Maryland,60,2020-11-29,0.0,Beverages,0.0,97253304.0,95277517.0,46831824.75,11,48
Maryland,61,2020-12-06,87783075.0,Beverages,0.0,0.0,96078169.0,23633044.25,12,49
Maryland,62,2020-12-13,0.0,Beverages,87783075.0,0.0,0.0,21945768.75,12,50
Maryland,63,2020-12-20,0.0,Beverages,0.0,92795122.0,0.0,21945768.75,12,51
Maryland,64,2020-12-27,0.0,Beverages,0.0,94532177.0,0.0,21945768.75,12,52
Maryland,65,2021-01-03,91957431.0,Beverages,0.0,0.0,104723816.0,21945768.75,1,53
Maryland,66,2021-01-10,91814739.0,Beverages,91957431.0,0.0,0.0,22989357.75,1,1
Maryland,67,2021-01-17,0.0,Beverages,91814739.0,0.0,0.0,45943042.5,1,2
Maryland,68,2021-01-24,0.0,Beverages,0.0,87783075.0,0.0,45943042.5,1,3
Maryland,69,2021-01-31,0.0,Beverages,0.0,0.0,115323226.0,45943042.5,1,4
Maryland,70,2021-02-07,91691006.0,Beverages,0.0,0.0,106991408.0,22953684.75,2,5
Maryland,71,2021-02-14,0.0,Beverages,91691006.0,0.0,0.0,22922751.5,2,6
Maryland,72,2021-02-21,0.0,Beverages,0.0,91957431.0,0.0,22922751.5,2,7
Maryland,73,2021-02-28,0.0,Beverages,0.0,91814739.0,107791835.0,22922751.5,2,8
Maryland,74,2021-03-07,98503358.0,Beverages,0.0,0.0,105563907.0,22922751.5,3,9
Maryland,75,2021-03-14,0.0,Beverages,98503358.0,0.0,0.0,24625839.5,3,10
Maryland,76,2021-03-21,0.0,Beverages,0.0,0.0,0.0,24625839.5,3,11
Maryland,77,2021-03-28,0.0,Beverages,0.0,91691006.0,0.0,24625839.5,3,12
Maryland,78,2021-04-04,99821595.0,Beverages,0.0,0.0,103513800.0,24625839.5,4,13
Maryland,79,2021-04-11,99364240.0,Beverages,99821595.0,0.0,0.0,24955398.75,4,14
Maryland,80,2021-04-18,0.0,Beverages,99364240.0,0.0,0.0,49796458.75,4,15
Maryland,81,2021-04-25,0.0,Beverages,0.0,98503358.0,0.0,49796458.75,4,16
Maryland,82,2021-05-02,102050026.0,Beverages,0.0,0.0,98860220.0,49796458.75,5,17
Maryland,83,2021-05-09,102307391.0,Beverages,102050026.0,0.0,97253304.0,50353566.5,5,18
Maryland,84,2021-05-16,0.0,Beverages,102307391.0,0.0,0.0,51089354.25,5,19
Maryland,85,2021-05-23,0.0,Beverages,0.0,99821595.0,0.0,51089354.25,5,20
Maryland,86,2021-05-30,0.0,Beverages,0.0,99364240.0,92795122.0,51089354.25,5,21
Maryland,87,2021-06-06,110224578.0,Beverages,0.0,0.0,94532177.0,25576847.75,6,22
Maryland,88,2021-06-13,0.0,Beverages,110224578.0,0.0,0.0,27556144.5,6,23
Maryland,89,2021-06-20,0.0,Beverages,0.0,102050026.0,0.0,27556144.5,6,24
Maryland,90,2021-06-27,0.0,Beverages,0.0,102307391.0,0.0,27556144.5,6,25
Maryland,91,2021-07-04,120566973.0,Beverages,0.0,0.0,87783075.0,27556144.5,7,26
Maryland,92,2021-07-11,114821638.0,Beverages,120566973.0,0.0,0.0,30141743.25,7,27
Maryland,93,2021-07-18,0.0,Beverages,114821638.0,0.0,0.0,58847152.75,7,28
Maryland,94,2021-07-25,0.0,Beverages,0.0,110224578.0,0.0,58847152.75,7,29
Maryland,95,2021-08-01,113493003.0,Beverages,0.0,0.0,91957431.0,58847152.75,8,30
Maryland,96,2021-08-08,109789879.0,Beverages,113493003.0,0.0,91814739.0,57078660.25,8,31
Maryland,97,2021-08-15,0.0,Beverages,109789879.0,0.0,0.0,55820720.5,8,32
Maryland,98,2021-08-22,0.0,Beverages,0.0,120566973.0,0.0,55820720.5,8,33
Maryland,99,2021-08-29,0.0,Beverages,0.0,114821638.0,0.0,55820720.5,8,34
Maryland,100,2021-09-05,110387783.0,Beverages,0.0,0.0,91691006.0,27447469.75,9,35
Maryland,101,2021-09-12,107980698.0,Beverages,110387783.0,0.0,0.0,27596945.75,9,36
Maryland,102,2021-09-19,0.0,Beverages,107980698.0,113493003.0,0.0,54592120.25,9,37
Maryland,103,2021-09-26,0.0,Beverages,0.0,109789879.0,0.0,54592120.25,9,38
Maryland,104,2021-10-03,153026721.0,Beverages,0.0,0.0,98503358.0,54592120.25,10,39
Maryland,105,2021-10-10,151554136.0,Beverages,153026721.0,0.0,0.0,65251854.75,10,40
Maryland,106,2021-10-17,0.0,Beverages,151554136.0,0.0,0.0,76145214.25,10,41
Maryland,107,2021-10-24,0.0,Beverages,0.0,110387783.0,0.0,76145214.25,10,42
Maryland,108,2021-10-31,0.0,Beverages,0.0,107980698.0,99821595.0,76145214.25,10,43
Maryland,109,2021-11-07,143534790.0,Beverages,0.0,0.0,99364240.0,37888534.0,11,44
Maryland,110,2021-11-14,0.0,Beverages,143534790.0,0.0,0.0,35883697.5,11,45
Maryland,111,2021-11-21,0.0,Beverages,0.0,153026721.0,0.0,35883697.5,11,46
Maryland,112,2021-11-28,0.0,Beverages,0.0,151554136.0,102050026.0,35883697.5,11,47
Maryland,113,2021-12-05,137448770.0,Beverages,0.0,0.0,102307391.0,35883697.5,12,48
Maryland,114,2021-12-12,146342295.0,Beverages,137448770.0,0.0,0.0,34362192.5,12,49
Maryland,115,2021-12-19,0.0,Beverages,146342295.0,0.0,0.0,70947766.25,12,50
Maryland,116,2021-12-26,0.0,Beverages,0.0,143534790.0,0.0,70947766.25,12,51
Maryland,117,2022-01-02,141611466.0,Beverages,0.0,0.0,110224578.0,70947766.25,1,52
Maryland,118,2022-01-09,143613037.0,Beverages,141611466.0,0.0,0.0,71988440.25,1,1
Maryland,119,2022-01-16,0.0,Beverages,143613037.0,0.0,0.0,71306125.75,1,2
Maryland,120,2022-01-23,0.0,Beverages,0.0,137448770.0,0.0,71306125.75,1,3
Maryland,121,2022-01-30,0.0,Beverages,0.0,146342295.0,120566973.0,71306125.75,1,4
Maryland,122,2022-02-06,141116007.0,Beverages,0.0,0.0,114821638.0,35903259.25,2,5
Maryland,123,2022-02-13,0.0,Beverages,141116007.0,0.0,0.0,35279001.75,2,6
Maryland,124,2022-02-20,0.0,Beverages,0.0,141611466.0,0.0,35279001.75,2,7
Maryland,125,2022-02-27,0.0,Beverages,0.0,143613037.0,113493003.0,35279001.75,2,8
Maryland,126,2022-03-06,146518927.0,Beverages,0.0,0.0,109789879.0,35279001.75,3,9
Maryland,127,2022-03-13,0.0,Beverages,146518927.0,0.0,0.0,36629731.75,3,10
Maryland,128,2022-03-20,0.0,Beverages,0.0,0.0,0.0,36629731.75,3,11
Maryland,129,2022-03-27,0.0,Beverages,0.0,141116007.0,0.0,36629731.75,3,12
Maryland,130,2022-04-03,151946477.0,Beverages,0.0,0.0,110387783.0,36629731.75,4,13
Maryland,131,2022-04-10,153379324.0,Beverages,151946477.0,0.0,107980698.0,37986619.25,4,14
Maryland,132,2022-04-17,0.0,Beverages,153379324.0,0.0,0.0,76331450.25,4,15
Maryland,133,2022-04-24,0.0,Beverages,0.0,146518927.0,0.0,76331450.25,4,16
Maryland,134,2022-05-01,156961460.0,Beverages,0.0,0.0,153026721.0,76331450.25,5,17
Maryland,135,2022-05-08,155643664.0,Beverages,156961460.0,0.0,151554136.0,77585196.0,5,18
Maryland,136,2022-05-15,0.0,Beverages,155643664.0,0.0,0.0,78151281.0,5,19
Maryland,137,2022-05-22,0.0,Beverages,0.0,151946477.0,0.0,78151281.0,5,20
Maryland,138,2022-05-29,0.0,Beverages,0.0,153379324.0,0.0,78151281.0,5,21
Maryland,139,2022-06-05,167237091.0,Beverages,0.0,0.0,143534790.0,38910916.0,6,22
Maryland,140,2022-06-12,165507600.0,Beverages,167237091.0,0.0,0.0,41809272.75,6,23
Maryland,141,2022-06-19,0.0,Beverages,165507600.0,156961460.0,0.0,83186172.75,6,24
Maryland,142,2022-06-26,0.0,Beverages,0.0,155643664.0,0.0,83186172.75,6,25
Maryland,143,2022-07-03,175871844.0,Beverages,0.0,0.0,137448770.0,83186172.75,7,26
Maryland,144,2022-07-10,167386564.0,Beverages,175871844.0,0.0,146342295.0,85344861.0,7,27
Maryland,145,2022-07-17,0.0,Beverages,167386564.0,0.0,0.0,85814602.0,7,28
Maryland,146,2022-07-24,0.0,Beverages,0.0,167237091.0,0.0,85814602.0,7,29
Maryland,147,2022-07-31,0.0,Beverages,0.0,165507600.0,141611466.0,85814602.0,7,30
Maryland,148,2022-08-07,168221663.0,Beverages,0.0,0.0,143613037.0,41846641.0,8,31
Maryland,149,2022-08-14,0.0,Beverages,168221663.0,0.0,0.0,42055415.75,8,32
Maryland,150,2022-08-21,0.0,Beverages,0.0,175871844.0,0.0,42055415.75,8,33
Maryland,151,2022-08-28,0.0,Beverages,0.0,167386564.0,0.0,42055415.75,8,34
Maryland,152,2022-09-04,170224235.0,Beverages,0.0,0.0,141116007.0,42055415.75,9,35
Maryland,153,2022-09-11,165517969.0,Beverages,170224235.0,0.0,0.0,42556058.75,9,36
Maryland,154,2022-09-18,0.0,Beverages,165517969.0,0.0,0.0,83935551.0,9,37
Maryland,155,2022-09-25,0.0,Beverages,0.0,168221663.0,0.0,83935551.0,9,38
Maryland,156,2022-10-02,160004007.0,Beverages,0.0,0.0,146518927.0,83935551.0,10,39
Maryland,157,2022-10-09,156839384.0,Beverages,160004007.0,0.0,0.0,81380494.0,10,40
Maryland,158,2022-10-16,0.0,Beverages,156839384.0,0.0,0.0,79210847.75,10,41
Maryland,159,2022-10-23,0.0,Beverages,0.0,170224235.0,0.0,79210847.75,10,42
Maryland,160,2022-10-30,0.0,Beverages,0.0,165517969.0,151946477.0,79210847.75,10,43
Maryland,161,2022-11-06,152058115.0,Beverages,0.0,0.0,153379324.0,39209846.0,11,44
Maryland,162,2022-11-13,0.0,Beverages,152058115.0,0.0,0.0,38014528.75,11,45
Maryland,163,2022-11-20,0.0,Beverages,0.0,160004007.0,0.0,38014528.75,11,46
Maryland,164,2022-11-27,0.0,Beverages,0.0,156839384.0,156961460.0,38014528.75,11,47
Maryland,165,2022-12-04,143324166.0,Beverages,0.0,0.0,155643664.0,38014528.75,12,48
Maryland,166,2022-12-11,152772242.0,Beverages,143324166.0,0.0,0.0,35831041.5,12,49
Maryland,167,2022-12-18,0.0,Beverages,152772242.0,0.0,0.0,74024102.0,12,50
Maryland,168,2022-12-25,0.0,Beverages,0.0,152058115.0,0.0,74024102.0,12,51
Maryland,169,2023-01-01,150104016.0,Beverages,0.0,0.0,167237091.0,74024102.0,1,52
Maryland,170,2023-01-08,149468285.0,Beverages,150104016.0,0.0,165507600.0,75719064.5,1,1
Maryland,171,2023-01-15,0.0,Beverages,149468285.0,0.0,0.0,74893075.25,1,2
Maryland,172,2023-01-22,0.0,Beverages,0.0,143324166.0,0.0,74893075.25,1,3
Maryland,173,2023-01-29,0.0,Beverages,0.0,152772242.0,175871844.0,74893075.25,1,4
Maryland,174,2023-02-05,146919673.0,Beverages,0.0,0.0,167386564.0,37367071.25,2,5
Maryland,175,2023-02-12,152386026.0,Beverages,146919673.0,0.0,0.0,36729918.25,2,6
Maryland,176,2023-02-19,0.0,Beverages,152386026.0,150104016.0,0.0,74826424.75,2,7
Maryland,177,2023-02-26,0.0,Beverages,0.0,149468285.0,0.0,74826424.75,2,8
Maryland,178,2023-03-05,158093685.0,Beverages,0.0,0.0,168221663.0,74826424.75,3,9
Maryland,179,2023-03-12,174669998.0,Beverages,158093685.0,0.0,0.0,77619927.75,3,10
Maryland,180,2023-03-19,0.0,Beverages,174669998.0,0.0,0.0,83190920.75,3,11
Maryland,181,2023-03-26,0.0,Beverages,0.0,146919673.0,0.0,83190920.75,3,12
Maryland,182,2023-04-02,156180976.0,Beverages,0.0,152386026.0,170224235.0,83190920.75,4,13
Maryland,183,2023-04-09,161274665.0,Beverages,156180976.0,0.0,165517969.0,82712743.5,4,14
Maryland,184,2023-04-16,0.0,Beverages,161274665.0,0.0,0.0,79363910.25,4,15
Maryland,185,2023-04-23,0.0,Beverages,0.0,158093685.0,0.0,79363910.25,4,16
Maryland,186,2023-04-30,0.0,Beverages,0.0,174669998.0,160004007.0,79363910.25,4,17
Maryland,187,2023-05-07,160481700.0,Beverages,0.0,0.0,156839384.0,40318666.25,5,18
Massachusetts,30,2020-05-03,104091231.0,Beverages,0.0,0.0,102038881.0,52440678.5,5,18
Massachusetts,31,2020-05-10,109906368.0,Beverages,104091231.0,0.0,0.0,52468266.5,5,19
Massachusetts,32,2020-05-17,0.0,Beverages,109906368.0,0.0,0.0,53499399.75,5,20
Massachusetts,33,2020-05-24,0.0,Beverages,0.0,103980879.0,0.0,53499399.75,5,21
Massachusetts,34,2020-05-31,0.0,Beverages,0.0,105781835.0,97717029.0,53499399.75,5,22
Massachusetts,35,2020-06-07,117164234.0,Beverages,0.0,0.0,99983395.0,27476592.0,6,23
Massachusetts,36,2020-06-14,0.0,Beverages,117164234.0,0.0,0.0,29291058.5,6,24
Massachusetts,37,2020-06-21,0.0,Beverages,0.0,104091231.0,0.0,29291058.5,6,25
Massachusetts,38,2020-06-28,0.0,Beverages,0.0,109906368.0,98820411.0,29291058.5,6,26
Massachusetts,39,2020-07-05,126221632.0,Beverages,0.0,0.0,98415703.0,29291058.5,7,27
Massachusetts,40,2020-07-12,120946165.0,Beverages,126221632.0,0.0,0.0,31555408.0,7,28
Massachusetts,41,2020-07-19,0.0,Beverages,120946165.0,0.0,0.0,61791949.25,7,29
Massachusetts,42,2020-07-26,0.0,Beverages,0.0,117164234.0,0.0,61791949.25,7,30
Massachusetts,43,2020-08-02,126577658.0,Beverages,0.0,0.0,98080456.0,61791949.25,8,31
Massachusetts,44,2020-08-09,124107249.0,Beverages,126577658.0,0.0,97046660.0,61880955.75,8,32
Massachusetts,45,2020-08-16,0.0,Beverages,124107249.0,0.0,0.0,62671226.75,8,33
Massachusetts,46,2020-08-23,0.0,Beverages,0.0,126221632.0,0.0,62671226.75,8,34
Massachusetts,47,2020-08-30,0.0,Beverages,0.0,120946165.0,98287115.0,62671226.75,8,35
Massachusetts,48,2020-09-06,115596196.0,Beverages,0.0,0.0,98116057.0,31026812.25,9,36
Massachusetts,49,2020-09-13,0.0,Beverages,115596196.0,0.0,0.0,28899049.0,9,37
Massachusetts,50,2020-09-20,0.0,Beverages,0.0,126577658.0,0.0,28899049.0,9,38
Massachusetts,51,2020-09-27,0.0,Beverages,0.0,124107249.0,100072373.0,28899049.0,9,39
Massachusetts,52,2020-10-04,108992157.0,Beverages,0.0,0.0,107069451.0,28899049.0,10,40
Massachusetts,53,2020-10-11,106668504.0,Beverages,108992157.0,0.0,0.0,27248039.25,10,41
Massachusetts,54,2020-10-18,0.0,Beverages,106668504.0,0.0,0.0,53915165.25,10,42
Massachusetts,55,2020-10-25,0.0,Beverages,0.0,115596196.0,0.0,53915165.25,10,43
Massachusetts,56,2020-11-01,101437846.0,Beverages,0.0,0.0,103980879.0,53915165.25,11,44
Massachusetts,57,2020-11-08,106566022.0,Beverages,101437846.0,0.0,105781835.0,52026587.5,11,45
Massachusetts,58,2020-11-15,0.0,Beverages,106566022.0,0.0,0.0,52000967.0,11,46
Massachusetts,59,2020-11-22,0.0,Beverages,0.0,108992157.0,0.0,52000967.0,11,47
Massachusetts,60,2020-11-29,0.0,Beverages,0.0,106668504.0,104091231.0,52000967.0,11,48
Massachusetts,61,2020-12-06,100040170.0,Beverages,0.0,0.0,109906368.0,26641505.5,12,49
Massachusetts,62,2020-12-13,0.0,Beverages,100040170.0,0.0,0.0,25010042.5,12,50
Massachusetts,63,2020-12-20,0.0,Beverages,0.0,101437846.0,0.0,25010042.5,12,51
Massachusetts,64,2020-12-27,0.0,Beverages,0.0,106566022.0,0.0,25010042.5,12,52
Massachusetts,65,2021-01-03,100200812.0,Beverages,0.0,0.0,117164234.0,25010042.5,1,53
Massachusetts,66,2021-01-10,101930997.0,Beverages,100200812.0,0.0,0.0,25050203.0,1,1
Massachusetts,67,2021-01-17,0.0,Beverages,101930997.0,0.0,0.0,50532952.25,1,2
Massachusetts,68,2021-01-24,0.0,Beverages,0.0,100040170.0,0.0,50532952.25,1,3
Massachusetts,69,2021-01-31,0.0,Beverages,0.0,0.0,126221632.0,50532952.25,1,4
Massachusetts,70,2021-02-07,105261774.0,Beverages,0.0,0.0,120946165.0,25482749.25,2,5
Massachusetts,71,2021-02-14,0.0,Beverages,105261774.0,0.0,0.0,26315443.5,2,6
Massachusetts,72,2021-02-21,0.0,Beverages,0.0,100200812.0,0.0,26315443.5,2,7
Massachusetts,73,2021-02-28,0.0,Beverages,0.0,101930997.0,126577658.0,26315443.5,2,8
Massachusetts,74,2021-03-07,112113204.0,Beverages,0.0,0.0,124107249.0,26315443.5,3,9
Massachusetts,75,2021-03-14,0.0,Beverages,112113204.0,0.0,0.0,28028301.0,3,10
Massachusetts,76,2021-03-21,0.0,Beverages,0.0,0.0,0.0,28028301.0,3,11
Massachusetts,77,2021-03-28,0.0,Beverages,0.0,105261774.0,0.0,28028301.0,3,12
Massachusetts,78,2021-04-04,111306106.0,Beverages,0.0,0.0,115596196.0,28028301.0,4,13
Massachusetts,79,2021-04-11,110485619.0,Beverages,111306106.0,0.0,0.0,27826526.5,4,14
Massachusetts,80,2021-04-18,0.0,Beverages,110485619.0,0.0,0.0,55447931.25,4,15
Massachusetts,81,2021-04-25,0.0,Beverages,0.0,112113204.0,0.0,55447931.25,4,16
Massachusetts,82,2021-05-02,111117669.0,Beverages,0.0,0.0,108992157.0,55447931.25,5,17
Massachusetts,83,2021-05-09,115952141.0,Beverages,111117669.0,0.0,106668504.0,55400822.0,5,18
Massachusetts,84,2021-05-16,0.0,Beverages,115952141.0,0.0,0.0,56767452.5,5,19
Massachusetts,85,2021-05-23,0.0,Beverages,0.0,111306106.0,0.0,56767452.5,5,20
Massachusetts,86,2021-05-30,0.0,Beverages,0.0,110485619.0,101437846.0,56767452.5,5,21
Massachusetts,87,2021-06-06,122917889.0,Beverages,0.0,0.0,106566022.0,28988035.25,6,22
Massachusetts,88,2021-06-13,0.0,Beverages,122917889.0,0.0,0.0,30729472.25,6,23
Massachusetts,89,2021-06-20,0.0,Beverages,0.0,111117669.0,0.0,30729472.25,6,24
Massachusetts,90,2021-06-27,0.0,Beverages,0.0,115952141.0,0.0,30729472.25,6,25
Massachusetts,91,2021-07-04,130187266.0,Beverages,0.0,0.0,100040170.0,30729472.25,7,26
Massachusetts,92,2021-07-11,123103940.0,Beverages,130187266.0,0.0,0.0,32546816.5,7,27
Massachusetts,93,2021-07-18,0.0,Beverages,123103940.0,0.0,0.0,63322801.5,7,28
Massachusetts,94,2021-07-25,0.0,Beverages,0.0,122917889.0,0.0,63322801.5,7,29
Massachusetts,95,2021-08-01,129061308.0,Beverages,0.0,0.0,100200812.0,63322801.5,8,30
Massachusetts,96,2021-08-08,131700960.0,Beverages,129061308.0,0.0,101930997.0,63041312.0,8,31
Massachusetts,97,2021-08-15,0.0,Beverages,131700960.0,0.0,0.0,65190567.0,8,32
Massachusetts,98,2021-08-22,0.0,Beverages,0.0,130187266.0,0.0,65190567.0,8,33
Massachusetts,99,2021-08-29,0.0,Beverages,0.0,123103940.0,0.0,65190567.0,8,34
Massachusetts,100,2021-09-05,123991822.0,Beverages,0.0,0.0,105261774.0,32925240.0,9,35
Massachusetts,101,2021-09-12,122654220.0,Beverages,123991822.0,0.0,0.0,30997955.5,9,36
